Cone,Terrence,Nicholas,100,3,Algeciras
Riley,Kevin,Gwendolyn,100,1,Algeciras
Roberts,Ollie,Danielle,100,1,Algeciras
Blocher,Pearly,Michael,100,1,Antwerp
Fischer,Dennis,Annette,100,0,Antwerp
Yono,Timothy,Noel,100,1,Antwerp
Culnane,Michael,Shane,100,3,Barcelona
Dennis,Leia,Leon,100,1,Barcelona
Drummond,Darnell,Sue,100,0,Barcelona
Kratz,Wanda,Nicholas,100,2,Barcelona
Mckee,Tessa,Gregory,100,0,Barcelona
Reeves,Robert,Floyd,100,2,Barcelona
Robinson,Mark,Stephanie,100,0,Barcelona
Rodriguez,John,Monty,100,0,Barcelona
Weeks,Bill,Rayford,100,1,Barcelona
Le,Thomas,Raymond,100,1,Busan
Meeler,Henry,David,100,1,Colombo
Powell,Lance,James,100,3,Colon
Pratt,Rhonda,William,100,1,Colon
Smith,Juan,Anthony,100,3,Colon
Blackwell,Craig,Teddy,100,2,Dalian
Stubbendeck,Cristina,Brandon,100,1,Dalian
Heath,Erma,Natalie,100,3,Dongguan
Rivera,Joseph,Sharon,100,2,Dongguan
Smith,Vincent,Estela,100,3,Dongguan
Lucas,Amanda,Burton,100,1,Felixstowe
Mcmichael,Autumn,Paul,100,3,Felixstowe
Raddatz,Faith,Mike,100,1,Felixstowe
Fontenot,Joan,John,100,2,GuangzhouHarbor
Gills,Edward,William,100,3,GuangzhouHarbor
Green,Mamie,Bruce,100,0,GuangzhouHarbor
Collins,Gail,Ashleigh,100,0,Hamburg
Petrin,Jared,Joshua,100,0,Hamburg
Sclafani,Winter,Mona,100,3,Hamburg
Orourke,Robert,Wendy,100,2,Hanshin
Reyes,Valerie,Bernard,100,0,Ho-Chi-Minh
Chockley,Lupita,Timothy,100,3,HongKong
Sidwell,Virginia,Joanne,100,1,HongKong
Williams,Janet,Rosa,100,1,HongKong
Gay,Jo,Joshua,100,0,Jawarharlal-Nehru
Kemp,Brian,Cleo,100,3,Jawarharlal-Nehru
Parker,Elizabeth,Helen,100,3,Jawarharlal-Nehru
Stanley,Lucille,Emily,100,1,Jawarharlal-Nehru
Zimmerman,Sidney,Ronald,100,2,Jawarharlal-Nehru
Hall,Wendy,Mammie,100,2,Jebel
Henderson,James,Richard,100,3,Jebel
Hawkins,Nicholas,Gregory,100,1,Jeddah
Jellison,Josie,Melanie,100,0,Jeddah
Larson,Kenneth,Ronald,100,1,Jeddah
Lynch,Jane,Alyssa,100,2,Jeddah
Say,Kent,Emily,100,0,Jeddah
Walling,Jacqueline,Michelle,100,0,Jeddah
Albee,Dawn,Catalina,100,3,Kaohsiung
Jackson,Anthony,Linda,100,1,Kaohsiung
Littlejohn,George,Eric,100,1,Kaohsiung
Morrow,Faye,Ernest,100,1,Kaohsiung
Nelson,Adam,Johnny,100,0,Kaohsiung
Gerdes,Dale,Stephanie,100,2,Keihin
Lucey,John,Colleen,100,2,Keihin
Rogers,Steve,John,100,3,Keihin
Cain,Marilyn,Leigh,100,1,Klang
Colon,Douglas,Richard,100,1,Laem-Chabang
Ferreira,Gina,Jesus,100,0,Laem-Chabang
Bassett,Jose,Adriana,100,2,Lianyunguang
Burroughs,Kurt,Frances,100,2,Lianyunguang
Lallo,Earl,Bennie,100,2,Lianyunguang
Salcido,Samuel,Harrison,100,2,Lianyunguang
Edwards,Lisa,Reynaldo,100,2,Long-Beach
Fox,Mickey,George,100,0,Long-Beach
Muro,Mandy,William,100,2,Long-Beach
Whitfill,Rose,Noah,100,1,Long-Beach
Taylor,Francisca,Carlton,100,1,Los-Angeles
Harter,Clarence,Joy,100,3,Manila
Rohde,Cecil,Michael,100,1,Manila
Varley,Joan,Anthony,100,1,Manila
Walsh,Thomas,Barbara,100,0,Marsaxlokk
Davidson,Wonda,Anthony,100,2,Mundra
Nieves,Hans,Judith,100,3,Mundra
Puskar,Geneva,Bobby,100,3,New-Jersey
Truxler,Joseph,Dusty,100,1,New-Jersey
Acosta,Angelica,Bryan,100,2,NingboZhoushan
Bickmore,Mollie,Lewis,100,2,NingboZhoushan
Edwards,Loretta,Georgetta,100,2,NingboZhoushan
Knox,Calvin,Jeffrey,100,0,Piraeus
Stern,Paul,Lewis,100,0,Piraeus
Hoke,Elias,Brenda,100,1,Qingdao
Jones,Hubert,Heath,100,1,Qingdao
Opatz,Carolyn,Josephine,100,3,Qingdao
