Johnson,Beverly,Charles,100,0,Algeciras
Kimbrough,Troy,Kristopher,100,0,Algeciras
Carnes,Charles,Margaret,100,0,Antwerp
Black,Justin,Sally,100,2,Barcelona
Wilson,Bonnie,Lillian,100,1,Bremen
Avant,Thomas,Marian,100,3,Busan
Payne,Iva,Emmy,100,0,Busan
Grisby,Kathy,Donna,100,2,Cai
Portwood,Edgar,Kristina,100,0,Colon
Sherman,Sunshine,Joseph,100,1,Colon
Cantu,Kathy,Jessica,100,3,Dalian
Todd,James,Garland,100,1,Dalian
Drey,Kristopher,Tom,100,3,Dongguan
Wilson,Clyde,Marilyn,100,0,Hamburg
Young,John,Daniel,100,3,Hamburg
Black,Aaron,Robert,100,1,Hanshin
Pickle,Tina,Michael,100,3,Hanshin
Gibson,Doris,Douglas,100,2,Ho-Chi-Minh
Salas,Luz,Deborah,100,2,Ho-Chi-Minh
Massa,Latasha,Ruby,100,3,Jawarharlal-Nehru
Fee,Ray,Herman,100,0,Jebel
Fowler,Daisy,Carolyn,100,2,Jebel
Salvato,Allen,Gary,100,1,Jebel
Loth,Madelene,Kristine,100,2,Keihin
Brooks,Jose,Paul,100,0,Laem-Chabang
Mancuso,Jacob,Fredrick,100,1,Laem-Chabang
Emmons,Shirley,Jesse,100,1,Lianyunguang
Moyer,Mirna,Shaun,100,2,Lianyunguang
Hinkle,Veronica,Ronald,100,3,Manila
Merritt,Dale,Gary,100,0,Manila
Soto,Frank,Desiree,100,3,Manila
Dance,Nancy,Rodney,100,2,Marsaxlokk
Moskal,Bernadette,Maricruz,100,1,Marsaxlokk
Crafford,David,Roger,100,2,Mundra
Ochoa,Teresa,Veronica,100,3,Mundra
Cockerill,Beverly,Merrill,100,3,New-Jersey
Jones,Jennifer,Derek,100,1,New-Jersey
Kron,Mary,Mildred,100,1,New-Jersey
Thomas,Stephanie,Edwin,100,0,NingboZhoushan
Salazar,John,Christina,100,2,Piraeus
Donati,Amanda,Barbara,100,3,Qingdao
Osborne,Carolyn,Mary,100,0,Qingdao
Trahan,Sarah,Julia,100,0,Qingdao
Brooks,Mary,Howard,100,0,Rizhao
Pauly,Joseph,Selena,100,2,Rizhao
Mendoza,Steven,Frank,100,0,Rotterdam
Casey,Ruth,Corey,100,1,Salalah
Giordano,Hien,Meagan,100,1,Salalah
Guttmann,Holly,Joseph,100,0,Savannah
Moore,Victor,Scott,100,1,Savannah
Fine,Julio,John,100,3,Shanghai
Varner,Catherine,Maria,100,2,Shenzhen
Hisle,Cassandra,David,100,0,Singapore
Mcwilliams,Kathy,Jeremy,100,1,Singapore
Gates,Sondra,Kenneth,100,0,Tanger-Med
Settles,Kristen,Connie,100,2,Tanger-Med
Duquette,John,Erica,100,0,Tanjung-Pelepas
Moore,Mildred,Donald,100,2,Tanjung-Priok
Mclaughlin,Teresa,Betty,100,2,Tianjin
Larue,Amy,Ray,100,0,Tokyo
Lister,Jackie,Vivian,100,0,Tokyo
Mota,Asia,Daniel,100,1,Vancouver
Kania,Blanche,Helen,100,2,Xiamen
Kwiatkowski,Joy,Frances,100,0,Xiamen
Reynolds,Robert,Maria,100,2,Xiamen
Santos,Paul,Debra,100,0,Xiamen
Ball,Melinda,Shirley,100,3,Yingkou
Touhey,James,Miguel,100,0,Yingkou
Johnson,John,Todd,101,2,Antwerp
Sifuentes,John,Gerard,101,2,Antwerp
Buckley,John,Raymond,101,0,Barcelona
Myers,Yvonne,Steve,101,3,Busan
Bloom,Earl,Gertrude,101,3,Cai
Gilliland,Patricia,Dorothy,101,2,Colombo
