Black,Vera,Mark,100,1,Algeciras
Bridgette,Patricia,Susan,100,0,Algeciras
Eldridge,Cheryl,Robert,100,1,Algeciras
James,Virginia,Maxine,100,0,Algeciras
Mobilia,Jeffrey,Olivia,100,1,Algeciras
Bonnette,Derek,Pamela,100,2,Antwerp
Jones,Ronald,James,100,3,Antwerp
Osborne,Wanda,Paul,100,2,Antwerp
Sicilian,Glenn,Sherry,100,0,Antwerp
Wells,Jessie,Richard,100,0,Antwerp
Allison,Tina,Lester,100,0,Barcelona
Espino,April,Homer,100,2,Barcelona
Hoover,Linda,Melisa,100,2,Barcelona
Smith,Nelson,Josh,100,1,Barcelona
Austin,Alfred,Ryan,100,1,Bremen
Pennington,Nestor,Joy,100,2,Bremen
Richards,Judy,William,100,0,Bremen
Robinson,Martha,Missy,100,3,Bremen
Clements,Debra,Martha,100,1,Busan
Couture,Caryn,Jennifer,100,1,Busan
Landers,Michelle,Sherman,100,2,Busan
Tarnowski,Faye,Larry,100,2,Busan
Rice,Mary,Bruce,100,1,Cai
Schultz,Tina,Doris,100,2,Cai
Sieracki,Sheri,Albert,100,1,Cai
Bolen,Betty,Tera,100,2,Colombo
Doherty,Christina,Kevin,100,0,Colombo
Lyles,Virginia,Ivonne,100,3,Colombo
Mccormick,Justin,Billy,100,0,Colombo
Burton,Donna,Minnie,100,2,Colon
Schauble,Jewel,Larry,100,3,Colon
Smith,Gerald,Noel,100,3,Colon
Dick,Lloyd,Teresa,100,2,Dalian
Okwuona,Valerie,Wesley,100,2,Dalian
Maya,Juan,Randall,100,0,Dongguan
Needham,Kay,Rose,100,3,Dongguan
Sloan,Elizabeth,Robert,100,2,Dongguan
Mckee,Patrick,Steve,100,0,Felixstowe
Powell,Larry,Keith,100,2,Felixstowe
Texeira,Walter,Rosanna,100,3,Felixstowe
Hart,Daniel,Jason,100,2,Fuzhou
Lee,Pamela,Judith,100,3,Fuzhou
Nasuti,Nicole,Daisy,100,0,Fuzhou
Arruda,William,Lawrence,100,2,GuangzhouHarbor
Bethel,Angela,Steven,100,1,GuangzhouHarbor
Gambrell,Howard,Roy,100,1,GuangzhouHarbor
Brank,Kathleen,Frances,100,0,Hamburg
Crawford,Daniel,Mary,100,1,Hamburg
Flach,Eunice,Beulah,100,2,Hamburg
Handley,Crystal,Susan,100,2,Hamburg
Delk,Johnathan,Andrew,100,3,Hanshin
Hansen,Leah,Treva,100,0,Hanshin
Harper,Steven,Wayne,100,0,Hanshin
Jean,Carmen,Louis,100,2,Hanshin
Mettlen,Russell,Robert,100,1,Ho-Chi-Minh
Winn,Charles,Jeannette,100,1,Ho-Chi-Minh
Anderson,Julie,Irma,100,1,HongKong
Dunnington,Gerald,Eric,100,0,HongKong
Garcia,Brooke,Nicole,100,0,HongKong
Johnson,Kenneth,Leonard,100,1,HongKong
Casas,Carolyn,Steve,100,1,Jawarharlal-Nehru
Looney,Patrick,Tamara,100,0,Jawarharlal-Nehru
Ojeda,Beverly,Frankie,100,0,Jawarharlal-Nehru
Walker,Aron,Dawn,100,2,Jawarharlal-Nehru
Behne,Justin,Natasha,100,0,Jebel
Collins,Nathan,Wm,100,1,Jebel
Duvall,Leah,Wendy,100,2,Jebel
Myers,James,Preston,100,3,Jebel
Rush,Patricia,Vicky,100,1,Jebel
Stumpe,Sharon,Pam,100,1,Jebel
Shaw,Jermaine,David,100,3,Jeddah
Cook,David,Kendrick,100,0,Kaohsiung
Lewis,David,Mary,100,1,Kaohsiung
Mccormick,Edward,Catrina,100,2,Kaohsiung
Taylor,Monserrate,David,100,2,Kaohsiung
Walsh,Herb,Lillie,100,2,Keihin
Arruda,Catalina,Nancy,100,3,Klang
Baker,Richard,Louis,100,3,Klang
Barnett,Christopher,Harry,100,2,Klang
Garcia,Ann,Robert,100,0,Laem-Chabang
Matos,Rebecca,Robert,100,1,Laem-Chabang
Mosley,Nicole,Earl,100,1,Laem-Chabang
Salas,Alfred,Forrest,100,1,Laem-Chabang
Vanzant,Robert,Renee,100,1,Laem-Chabang
Gauthier,Ronald,Patricia,100,3,Lianyunguang
Allen,Frank,Ruth,100,1,Long-Beach
Dryer,Nelda,Nicholas,100,0,Long-Beach
Englehardt,Henry,Jennifer,100,3,Long-Beach
Jones,Alice,Alejandro,100,1,Long-Beach
Nixon,Dennis,Regina,100,3,Long-Beach
Campbell,Herb,Kevin,100,1,Los-Angeles
Fletcher,Linda,Merry,100,1,Los-Angeles
Lawrence,Melissa,Donna,100,3,Los-Angeles
Lenz,Sandra,Alvin,100,1,Manila
Peterson,William,Raymond,100,2,Manila
Coffey,Leslie,Susan,100,0,Marsaxlokk
Doonan,Marc,Ruth,100,1,Marsaxlokk
Guerrero,David,Floyd,100,2,Marsaxlokk
Mathews,Michael,Clinton,100,2,Marsaxlokk
Sosa,Elsy,Milton,100,2,Marsaxlokk
Dixon,Johanna,Charles,100,0,Mundra
Gonzales,Martin,Jennifer,100,1,Mundra
Roy,Thomas,Estelle,100,0,Mundra
Sanders,Mario,Stephanie,100,1,Mundra
Marsden,Marc,Cleo,100,1,New-Jersey
Sterling,Mary,Louise,100,3,New-Jersey
Anderson,John,Cassandra,100,0,NingboZhoushan
Johnson,Lisa,Monica,100,3,NingboZhoushan
Tyler,Danny,Jason,100,2,NingboZhoushan
Magana,Mamie,Diane,100,1,Qingdao
Mcclure,Sheri,Sherry,100,1,Qingdao
Ripka,William,Teresa,100,3,Qingdao
Roehm,Claude,Wade,100,0,Qingdao
Ryan,Paul,Lynn,100,0,Qingdao
Turzak,Kathleen,David,100,2,Qingdao
Mimbs,Roy,Lula,100,3,Rizhao
Quintanilla,William,Michael,100,2,Rizhao
Searle,Edward,Pauline,100,2,Rizhao
Bourne,Thelma,Danielle,100,0,Rotterdam
Clear,John,Edwin,100,3,Rotterdam
Gustaveson,Charles,Clifford,100,3,Rotterdam
Koch,Gail,Peggy,100,3,Rotterdam
Lambert,Patrick,Diane,100,3,Rotterdam
Richards,Jane,Douglas,100,3,Rotterdam
Tiede,Briana,Bonnie,100,0,Rotterdam
Jones,Ruth,Michelle,100,1,Salalah
Woodcock,Xavier,Charmaine,100,2,Salalah
