Hilty,Julius,Dorothy,135,2,HongKong
Alvarado,Richard,Robert,215,2,Tanjung-Pelepas
Wilborn,Mack,Clarissa,304,2,Tokyo
Lewis,Hans,Jacqueline,276,3,Klang
Mobley,Scott,Kathleen,109,2,Hamburg
Nelson,Jennifer,Michael,392,3,Bremen
Tucker,Mary,Lewis,457,3,Qingdao
Norton,Nicole,Tracy,364,0,Cai
Matherly,Margaret,Opal,278,1,Antwerp
Evans,Valorie,Ella,332,0,Hanshin
Andrews,Karl,James,221,0,GuangzhouHarbor
Dupre,Jerald,Amber,117,0,GuangzhouHarbor
Riddle,Tammy,Arthur,354,1,Rizhao
Diehl,Juana,Isaiah,357,2,Dongguan
Ely,Mozell,Carol,229,0,Kaohsiung
Ricker,Matthew,Michael,383,0,Salalah
Eckert,Ruth,John,299,1,Long-Beach
Appleby,Catherine,Carol,293,2,Santos
Ruiz,Rita,Donald,414,3,Vancouver
Ramsey,William,Thomas,389,3,Jeddah
Gonder,Joel,Jacqualine,410,2,Algeciras
Morales,Michael,Barry,434,0,GuangzhouHarbor
Reddicks,Marquerite,Consuelo,175,0,Jeddah
Runge,Gloria,Leona,458,1,Cai
Coatney,Joseph,William,149,3,Qingdao
Trujillo,Alfonso,Suzie,187,3,Jawarharlal-Nehru
Donahue,Rafael,Eveline,110,3,Vancouver
Baker,Dorothy,Richard,348,3,Ho-Chi-Minh
Marra,Esther,Paula,130,2,Dongguan
Oliver,Robert,James,407,2,Jawarharlal-Nehru
Stephens,Tammi,Paul,477,3,Long-Beach
Estrada,Jeffrey,Dell,378,1,Ho-Chi-Minh
Niess,Ethel,Patrick,443,0,Cai
Walters,Rachel,Wilma,281,1,Ho-Chi-Minh
Mcgann,Christine,Steve,328,2,Tanjung-Pelepas
Melendez,Christopher,Dorothea,196,1,Jeddah
Leonard,Betty,Keith,407,3,Qingdao
Maynard,Anthony,Elisa,229,0,Vancouver
Kazunas,Brian,Beulah,117,1,NingboZhoushan
Copeland,Pamela,William,265,1,Hanshin
Rahmani,Rosalie,Oscar,441,2,Hamburg
Olsen,Annie,Justin,241,1,Antwerp
Caverly,Carolyn,Mary,322,0,Qingdao
Lee,Martha,Joe,477,1,Cai
Curl,Carmen,Mary,415,1,Rotterdam
Storm,Ronald,Carol,272,1,Vancouver
Frediani,Harvey,Erma,244,1,Salalah
Wardlaw,Carol,Inez,243,2,Xiamen
Fletcher,Carl,Patricia,333,2,Yingkou
Chu,Lesa,Wilma,177,3,Kaohsiung
Torres,Karl,Rose,131,0,Keihin
Rivera,Carol,Curtis,304,2,GuangzhouHarbor
Freyer,Kent,Randal,153,0,HongKong
Flora,James,Margaret,392,2,Marsaxlokk
Brokaw,Mark,Mary,249,2,Cai
Griffith,Juan,Lori,121,1,Jebel
Royer,Irma,Micheal,268,3,Ho-Chi-Minh
Cornell,Angie,Ricardo,205,0,Jawarharlal-Nehru
Gasca,Teresa,Denisha,307,2,Algeciras
Erickson,Sherry,Dave,334,0,Jeddah
Cole,Cheryl,Alvin,274,1,Xiamen
Fish,Delores,Nancy,127,1,Fuzhou
Osterstuck,William,Robert,183,3,Dalian
Scott,Matthew,Orval,206,3,Shanghai
Cabrera,Jennifer,Angela,120,2,Barcelona
Russo,Kristin,Ronald,489,1,Busan
Moore,Maria,Mattie,333,3,Tanjung-Priok
Truelove,Debbie,Karol,422,1,Rizhao
Richardson,David,Darlene,254,1,Busan
Taylor,Matt,Kayla,421,2,Colombo
Marino,Howard,Margie,252,3,Piraeus
Mchenry,Alma,Marie,217,0,Busan
Croes,Dwayne,Shirley,102,1,Hanshin
Chisum,Freda,Nathan,343,2,Vancouver
Mcgill,Peter,Paul,195,1,Piraeus
Cobb,Arnold,Jon,175,3,Xiamen
Engle,Jean,James,424,2,Jebel
Gould,Fred,Juan,288,0,Los-Angeles
Lewis,Karlyn,Ronda,494,2,Barcelona
Mcginnis,Marcia,Ricky,367,3,Manila
Puente,Heather,Christopher,185,3,Singapore
Romansky,Barry,Rebecca,232,2,Lianyunguang
Chandler,Keith,Charles,174,1,Vancouver
Hathaway,William,William,231,3,Busan
Myers,Joel,Jose,386,3,Manila
Smith,Christopher,Timothy,405,2,Tanjung-Priok
Dyer,Melinda,Jerome,275,1,Tianjin
Nelson,Judith,Janice,305,0,Mundra
Allen,Melissa,Patricia,451,1,Santos
Cromartie,David,Kay,483,1,Vancouver
Calvert,David,Benjamin,339,3,Piraeus
Bianchi,Patsy,Lance,437,0,New-Jersey
Dodson,Floyd,Elsa,217,2,Fuzhou
Lee,Timothy,Pauline,112,1,Hamburg
Mendez,David,Leslie,495,2,Piraeus
Spink,Geri,Thomas,430,2,Algeciras
Gelles,James,Mary,417,3,Dalian
Rhodes,Terence,Tracy,228,1,Qingdao
Schwipps,Alisha,John,283,2,Colombo
Barker,Lucy,Robin,163,2,Tanger-Med
