Starkes,Doris,Sophia,230,1,Keihin
Vela,Maria,Annie,467,0,Yingkou
Gonzalez,Jeremy,David,357,3,Xiamen
Harper,David,Todd,137,3,Marsaxlokk
Lynch,Tammy,Rosalva,404,0,Lianyunguang
Barrett,Bonnie,Dixie,408,3,Jebel
Batte,Larry,James,426,3,Colon
Blake,Edward,Barbie,497,2,Shenzhen
Flaim,Luz,Dwight,466,1,Yingkou
Fletcher,Randall,Albert,174,2,Hamburg
Svendsen,Sergio,Liz,208,3,Fuzhou
Jones,Betty,Thomas,384,1,Shenzhen
Hoskins,Charles,Kimberly,221,3,Bremen
Edwards,Jordan,Gary,242,0,Keihin
Gravley,Michael,Claudette,467,0,Algeciras
Norman,Danny,Pablo,366,1,Laem-Chabang
Martinez,John,Amber,407,0,Felixstowe
Bemis,Terry,Keith,449,2,Long-Beach
Wilson,Nancy,Jodi,288,0,Manila
Carlson,Cheryl,Ann,317,3,Busan
Stassinos,Bobby,Violet,274,3,New-Jersey
Ferraro,Benjamin,James,472,3,Ho-Chi-Minh
Martinez,Ruth,Alan,118,1,Vancouver
Trevino,Joseph,Dennis,395,3,Rizhao
Smith,Michelle,Anne,179,2,Shenzhen
Lepley,Jessie,Caleb,310,1,NingboZhoushan
Minter,Lindsay,Patricia,355,2,Hamburg
Mohammad,Carlene,Tiffany,458,2,Dongguan
Pharr,Sharron,Jackie,406,3,Klang
Russell,Patricia,Doris,115,3,Qingdao
Meinke,Donald,Marjorie,324,2,Salalah
Cryer,Carolyn,Lyman,482,0,Dalian
Detwiler,Adria,Charles,217,2,Dongguan
Wheeler,Marilyn,Scott,336,2,Yingkou
Grissom,Joseph,Helen,330,3,Xiamen
Ryan,Howard,Judy,427,2,Manila
Most,Kevin,Orlando,460,1,Hamburg
Frazier,Patrick,John,491,3,Kaohsiung
Mccaskin,Jessie,John,287,2,Mundra
Dodd,Alfred,Beverly,170,0,Tianjin
Armstrong,Willie,April,299,1,Long-Beach
Ullman,Louise,Veronica,162,1,Marsaxlokk
Marzinske,Frederick,Emma,133,0,Shanghai
Harmon,Thanh,Lea,273,0,Ho-Chi-Minh
