Austin,Carol,Ronald,352,1,Hanshin
Weathers,Anthony,Shelly,346,3,Rizhao
Mosier,Debbie,Jacqueline,203,1,NingboZhoushan
Wilson,Stephanie,Ronald,254,3,Antwerp
Ruppe,Lindsy,Jimmy,390,1,HongKong
Hollman,Fred,Nicole,331,1,Tanger-Med
Callicutt,Lourdes,Mary,320,0,Tokyo
Cruz,Robert,Sandra,449,1,New-Jersey
Murrietta,Sandra,Joe,432,0,NingboZhoushan
Warner,Bertha,Heather,287,0,Manila
Yates,Dulce,Terri,311,0,Rizhao
Bauer,Charles,Barbara,234,2,Antwerp
Westra,Gabrielle,Maria,194,0,Kaohsiung
Davis,Laura,Lindsey,478,0,Colon
Bartlett,Bettie,Lynda,334,3,Jeddah
Ali,Clayton,John,226,1,Hanshin
Freese,Roberta,Albert,256,3,Colombo
Walker,Audrey,Joyce,405,2,Santos
Kittel,Eileen,Justin,224,3,Hamburg
Bauer,Donald,Richard,296,3,Fuzhou
Fagan,Rodney,Petra,285,2,Algeciras
Mckeon,Jeff,Charles,378,1,Tanger-Med
Saunders,Shirley,Bobby,434,0,NingboZhoushan
Pointer,Larry,Adalberto,401,0,Salalah
Justice,Willie,James,194,0,Tanger-Med
Leininger,Johnny,Kimberly,125,0,Qingdao
Cann,Robert,Eleanore,118,2,Cai
Looney,Matt,Lawrence,454,0,Kaohsiung
Coley,Roxanne,Susan,115,3,Jeddah
Jefferson,Walter,Andrea,480,2,Lianyunguang
Smith,Edmundo,Neil,374,0,Rizhao
James,Reed,Charla,184,2,Jawarharlal-Nehru
Harter,Albert,Jesus,467,3,Antwerp
Shipp,Raymond,Roman,455,0,Barcelona
Washington,John,Willie,340,0,Shenzhen
Quach,Carol,Ruth,268,3,Rotterdam
Mendez,Ruth,Emma,273,1,Savannah
Jeanes,Randy,Denise,215,1,Laem-Chabang
Alas,Cherie,Erica,410,3,HongKong
Johnson,Erica,Ronald,425,0,Bremen
Carrera,Melissa,Frederick,472,1,Long-Beach
Evans,Rosaria,Meredith,146,0,Tanjung-Priok
Anselmo,Jovita,Tom,238,1,Qingdao
Walker,Grant,Alma,218,2,Marsaxlokk
Taylor,Helen,Nina,119,0,Jawarharlal-Nehru
Girard,Sarah,Corine,441,2,Algeciras
Correa,Joshua,William,184,2,Santos
Kuhlmann,Angela,Irena,312,3,Piraeus
Arias,Steven,Doris,410,1,GuangzhouHarbor
Norris,Yvette,Andrew,240,3,Hamburg
Burdick,Andrew,George,280,1,NingboZhoushan
West,Robert,Valerie,474,2,Xiamen
Collins,Joanne,Marc,186,2,Algeciras
Robertson,Calvin,John,344,0,Marsaxlokk
Thurn,Richard,Lisa,403,1,Laem-Chabang
Thomas,Teresa,Heather,370,2,Dongguan
Lawson,Scott,Maria,482,1,Algeciras
Strong,Janet,Sally,269,3,Tanjung-Pelepas
Mojica,Linda,Norma,210,0,Tanjung-Pelepas
Bridgeman,Dorothy,David,276,0,Rizhao
Ouellette,Clayton,Erica,320,2,Bremen
Morin,Blanche,Edward,351,1,Tianjin
Jones,Doris,Gerald,384,2,Colombo
Rabe,Wilma,Christa,200,3,Bremen
Hanson,Debbie,Brandy,473,2,GuangzhouHarbor
Lance,Velma,Dawn,344,1,Algeciras
Jenkins,David,Steven,307,2,Tanjung-Priok
Adams,Mary,Wayne,381,0,Rotterdam
Twitty,Samuel,Edith,383,2,Savannah
Mcmillon,Samuel,Donald,441,1,Hanshin
Behling,Jesus,Hortencia,162,0,Hamburg
Arnold,Archie,Nickolas,475,2,Rotterdam
Cheramie,Carl,Ellen,289,2,Tanjung-Pelepas
Phillips,Loraine,Sarah,409,0,Rizhao
Shirey,Christopher,Debra,375,1,Keihin
Chapman,Craig,Gerald,127,0,Barcelona
Bailey,Robert,Christopher,150,2,Keihin
Moon,Robert,Stephen,452,1,Tianjin
Hartung,Ricardo,David,169,0,Manila
Rollins,Amy,Sally,354,0,Laem-Chabang
Vega,Lisa,Frances,223,0,HongKong
Alonzo,Brenda,Ronald,113,3,Savannah
Haber,Amber,Carla,348,0,Dongguan
Bloomfield,Sharon,Ronald,139,2,HongKong
Mitchener,Louis,Brigitte,391,0,Singapore
Beatty,Nicole,Darlene,233,3,Ho-Chi-Minh
Baker,Randolph,Kathleen,174,2,Felixstowe
Allen,Robert,Carl,410,2,Shanghai
Kou,Elizabeth,Denny,258,0,GuangzhouHarbor
Green,Virginia,Megan,120,0,Klang
Russell,Jose,Micaela,258,3,Tokyo
Ray,Eugene,Spencer,369,0,Colon
Mceachern,Lorenzo,Elizabeth,481,3,Felixstowe
Day,Sherry,Thomas,192,2,Kaohsiung
Ogburn,Dennis,Donald,122,2,Tokyo
Jackson,Micheal,Michael,285,0,Colombo
White,David,Jesus,168,0,Laem-Chabang
Caretto,Carmen,Juan,145,3,Rizhao
Brower,Stephen,Joyce,320,2,Qingdao
Wiese,Bobby,Richard,452,0,Long-Beach
Smith,Bob,Keith,341,1,Antwerp
Register,Michael,Mary,181,3,Yingkou
Marchiori,Laura,John,476,2,GuangzhouHarbor
Geidl,Christian,Nancy,428,3,Algeciras
Hall,Martina,Michael,117,0,New-Jersey
Christensen,Dominic,Christopher,339,1,Ho-Chi-Minh
Jugo,Nancy,Lisa,484,3,Hamburg
Ellis,Pamela,Diana,255,0,Qingdao
Griffin,Amanda,Robert,375,1,Savannah
Jordan,Ida,Betty,266,1,Manila
Brooks,Mary,Edward,468,3,Jawarharlal-Nehru
Ruiz,Brian,David,165,3,Bremen
Moran,Thomas,Larry,438,2,Fuzhou
Baseler,James,Vickie,451,0,Bremen
Chambers,Elias,Michael,166,3,Antwerp
Duarte,Charles,Howard,211,1,Cai
Griffin,Wilda,Harold,386,0,Fuzhou
Ross,Elizabeth,Lakeshia,250,1,Fuzhou
Mata,Christina,Jack,168,1,Kaohsiung
Mitchell,Mary,William,490,3,Keihin
Small,Elva,Diane,447,0,Savannah
Murray,Eartha,Herman,459,1,Keihin
Bohler,Krystle,Mary,217,2,Cai
Garey,Brian,John,488,1,Antwerp
Jackson,Tommy,Charlie,302,1,Rotterdam
Murphy,Yvonne,Michael,219,1,Ho-Chi-Minh
Riggs,Angelo,Ryan,139,2,Tanger-Med
Olvera,Lula,Kara,197,0,Bremen
Smither,Jean,Carlos,434,2,Los-Angeles
Butler,Colleen,Madeline,243,2,Felixstowe
Geiser,James,Richard,149,3,Antwerp
Stacy,Darin,Felix,210,1,Felixstowe
Mccall,Lillian,Richard,152,0,Lianyunguang
Lozano,Melanie,Edward,477,1,New-Jersey
Dehn,Mark,Paul,203,0,Rizhao
Heiniger,Lori,Chad,305,0,Antwerp
Feldman,Christy,Pasquale,376,2,Colombo
Mickey,Mark,Daniel,204,2,Tokyo
Conner,Judy,Jonathan,388,3,Lianyunguang
Anglin,Katherine,Brad,457,2,Cai
Nielson,Evelyn,Grace,464,2,Ho-Chi-Minh
Kirk,Sandra,Susan,180,3,Antwerp
Dowdy,Joyce,Michele,263,1,Xiamen
Schultz,Paulette,Harriet,261,3,Savannah
Roberts,Robyn,Carlos,151,2,Jebel
Harden,Robert,Nadine,390,2,Colombo
Williams,Michelle,Dorothy,396,1,Qingdao
Dunn,Leroy,Robert,278,3,Salalah
Tillman,Terry,David,492,3,Fuzhou
Crowther,Edgar,Edward,383,1,Salalah
Goldbach,Rosa,Versie,497,2,Los-Angeles
Santiago,Brett,Connie,167,1,Cai
Lynn,Rosemary,James,392,1,HongKong
Brooks,Kathleen,Brandy,288,0,Salalah
Boos,Carlos,Henry,255,3,Los-Angeles
Sotelo,Danelle,Joan,370,2,Rotterdam
Patter,Micheal,Brandon,405,0,Colon
Kreisher,Jayne,Cynthia,116,2,Dongguan
Schryer,Eileen,Louie,317,2,GuangzhouHarbor
Bigbee,Cory,Mark,292,2,Shenzhen
Westerman,Anna,Maude,397,0,Tanger-Med
Leary,Danny,Edward,309,1,Tianjin
Avey,Elizabeth,Kenneth,217,2,New-Jersey
Brooks,Lou,Joel,138,2,Qingdao
Rudzik,David,Stephanie,321,2,Rotterdam
Hein,William,Maria,233,1,Singapore
Miramontes,Beulah,Lee,408,2,Tanjung-Priok
Foster,Lisa,James,144,1,Keihin
Gruen,Curtis,Grace,155,3,Jeddah
Spencer,Eufemia,Ronda,413,1,Tokyo
Harris,Linda,Charles,214,2,Shanghai
Mcdonald,Adelaida,Jamie,188,0,GuangzhouHarbor
Webley,Elizabeth,Steve,190,3,Long-Beach
Martinez,Gerald,Justin,439,1,Jebel
Griffith,Paul,Christina,316,2,Long-Beach
Lanham,Shari,Judy,147,0,Shanghai
Johnson,Becky,Caroline,386,3,Tokyo
Marble,Anthony,Malinda,371,2,Ho-Chi-Minh
Proctor,Angela,Mary,328,2,Savannah
Hanson,Olivia,Maria,377,1,Hamburg
Coble,Melinda,Mark,174,2,New-Jersey
Avino,Phyllis,Matthew,483,3,Rizhao
Cardenas,Doris,Lillian,287,2,Piraeus
Dye,Jonathan,Pamela,379,1,Jeddah
Dunbar,Leo,Kenny,239,3,Tanger-Med
Jefferies,John,Daniel,320,3,Antwerp
Torres,Andre,Jamaal,436,0,Klang
Gannon,Juana,Marion,428,3,Xiamen
Cole,Lee,Sarah,424,3,Bremen
Collins,Joseph,Mary,404,3,Antwerp
Graves,Kimberly,Roberta,374,3,Vancouver
Haskin,Trevor,Megan,487,1,NingboZhoushan
Goodman,Dorothy,Jose,136,2,Marsaxlokk
Davis,Marshall,Marion,273,1,Hanshin
Mcbride,Michelle,Mary,275,2,Rotterdam
Houston,Victor,Bettie,302,0,Tanger-Med
Sanders,Jesse,Samuel,133,3,Manila
Warner,Willie,Susan,284,3,Bremen
Jordan,Sally,Lauren,177,3,Colombo
Friedman,Charles,Effie,281,3,Rotterdam
Daly,Kelly,William,169,2,HongKong
Moreno,Michelle,Eunice,357,2,Vancouver
Ventura,Dovie,Carl,161,2,Los-Angeles
Sarris,Beth,Lucille,198,0,Salalah
Froehlich,Wilma,Robert,456,3,Tanger-Med
Sweat,Joseph,Shannon,428,3,Yingkou
Dickison,Vincent,Cassandra,121,2,Colombo
Robinson,Alphonso,Jimmy,135,1,Mundra
Truocchio,Robert,Steven,129,2,Fuzhou
Russell,Anna,Boyd,258,1,Tanjung-Pelepas
Padgett,Deborah,Rusty,462,1,Shanghai
Laver,Santos,Gary,214,3,HongKong
Connolly,Bonnie,Patricia,341,2,Colombo
Paul,Tracy,Alice,277,0,Hamburg
Hogan,Vicki,Margaret,122,0,Fuzhou
Jackson,Marla,Joshua,487,3,Salalah
Russell,Archie,Mary,113,0,Jawarharlal-Nehru
Barton,Phillip,Perry,245,0,Marsaxlokk
Buck,Jody,Betty,452,2,Colombo
Dolan,Wendell,James,301,2,Mundra
Biggs,Sharon,Shanelle,336,1,Tanger-Med
Rutledge,Donald,Maria,370,2,Algeciras
Moreno,Joseph,Deborah,266,2,Fuzhou
Hutchingson,Karen,Suzanna,123,1,Shenzhen
Couch,Blanche,Misty,391,0,Barcelona
Montalbo,Douglass,Kristy,122,2,NingboZhoushan
Christmas,Michael,Willard,236,1,Felixstowe
Miles,Rose,Bill,386,3,Dongguan
Sorge,Luis,Benjamin,289,1,Algeciras
Gordon,Jose,Frank,154,1,Vancouver
Jansson,Michael,Erin,229,1,Xiamen
Miller,Josephine,Angela,218,2,Manila
Lewis,Kathleen,Sally,319,1,Barcelona
Reece,Kathleen,Zachary,474,0,Klang
Robinson,Ethel,Tiffany,200,2,Ho-Chi-Minh
Owen,Jack,Corey,315,2,NingboZhoushan
Dedrick,Gary,Ann,402,3,Rotterdam
Mcmahon,Billie,Genie,137,1,Barcelona
Bonanno,Don,Victor,384,0,Klang
Lynaugh,Viola,Amy,454,2,Laem-Chabang
Boman,Joan,William,383,1,Piraeus
Taylor,Daniel,Ronald,200,1,Manila
Hayes,Elmer,Kendra,436,1,Salalah
Obrien,Steven,Oscar,402,1,GuangzhouHarbor
Capley,Helen,Lillian,191,3,Jebel
Mckenna,Clay,Dolly,500,2,Tanjung-Pelepas
Holland,Rachel,Mary,470,1,Los-Angeles
Williams,Keith,Olive,131,3,Shenzhen
Moore,Michael,Terry,235,2,Hanshin
Kubik,Virginia,Jason,154,0,Hanshin
Denison,Luis,Jeff,186,1,Fuzhou
Gleason,Donald,John,226,0,Marsaxlokk
Blackwell,Esther,Donna,257,2,Klang
Alonzo,Susan,Mary,190,2,Piraeus
Romeo,Sharon,Matthew,192,1,Keihin
Stein,Maria,Joe,197,1,Tanger-Med
Reiter,Christine,Marilee,176,0,Kaohsiung
Black,Ross,Norma,455,2,Tanger-Med
Duncan,Christine,Brent,255,3,Mundra
Jacquez,Lala,Drew,200,2,Hanshin
Landers,Goldie,Doreen,306,1,Dongguan
Nolton,Thomas,Evangeline,202,1,Shanghai
Hutchinson,Richard,Matthew,180,0,Busan
Medrano,Danny,Arthur,288,3,Hamburg
Buffey,Marjorie,Diana,193,3,Barcelona
Davis,Debra,Penny,457,1,Colombo
Burgess,David,Keri,353,2,Antwerp
Zimmer,Patsy,Manuel,448,3,Dongguan
White,Rosie,Carole,241,3,Colon
Fuente,Robert,Greg,435,2,Felixstowe
Quintana,Theodore,Penelope,117,2,Piraeus
Fesperman,Jan,Colin,277,1,Mundra
Guidry,Samuel,Jean,421,0,Shanghai
Girard,Madge,Tina,226,0,Vancouver
Palmer,Tammy,John,420,1,Jeddah
Cantrell,Linda,Victoria,178,0,Antwerp
Beyers,Amanda,Gregory,237,0,Dalian
Valles,Amos,Gregory,124,1,Tanjung-Priok
Wolfe,Robert,Richard,290,1,Tanger-Med
Spieth,Chadwick,Katherine,381,1,Barcelona
Caskey,Jonathan,Amy,424,1,Jeddah
Bonds,Joseph,Kaylee,341,1,Busan
Nelson,Mario,Mary,392,1,Tianjin
Jarman,Joan,Reginald,131,1,Salalah
Carder,Kimberly,Matthew,480,2,NingboZhoushan
Robinett,Jeanette,Joshua,150,3,Keihin
Mckay,David,Jocelyn,149,0,Ho-Chi-Minh
Mcbride,Jennefer,Manuel,206,1,Fuzhou
Hollis,James,Demetria,268,1,Jawarharlal-Nehru
Lamb,James,Eugene,458,2,Rizhao
Savage,Victor,Robert,127,3,NingboZhoushan
Schmidt,Ryan,Guy,249,1,Marsaxlokk
Darrow,Timothy,Jennifer,102,3,Hamburg
Seamon,Melvin,Andrea,157,1,Kaohsiung
Caldwell,Elias,Gregory,386,1,Rizhao
Hudson,Willie,Hilda,186,1,Kaohsiung
Haun,Michael,Caroline,402,3,Vancouver
Reed,Mary,Gilberto,408,0,Tanger-Med
Shaffer,Frederick,Bonnie,182,1,Marsaxlokk
Conley,Britni,Jerome,224,1,Manila
Perez,Francis,Robert,239,1,Tanjung-Priok
White,Aida,Eugene,324,3,Lianyunguang
Polich,Corey,Francis,125,0,Tanjung-Pelepas
Newman,Katie,Jeannie,240,3,Marsaxlokk
Ryan,Beth,Ellen,308,3,Tanjung-Pelepas
Larose,Gretchen,Elizabeth,382,3,Algeciras
Krol,Flora,Michael,172,0,Tanjung-Priok
Wiley,Amanda,Alton,177,3,Dongguan
Berryman,Joan,Elinor,198,2,Dalian
Cody,Steve,Thomas,311,1,Keihin
Hartman,Mary,Louise,133,3,HongKong
Bruno,Roberto,Edward,405,0,Ho-Chi-Minh
Burns,Linda,Kathleen,226,0,Algeciras
Moser,Richard,Byron,110,3,Mundra
Mossman,Jeffrey,Aimee,353,0,Yingkou
Lyle,Steven,Randolph,146,2,Jawarharlal-Nehru
Lowder,Christopher,Rose,244,3,NingboZhoushan
Parrish,Rita,James,122,1,Keihin
Proctor,Joseph,Tammi,302,1,Hamburg
Hurla,Elnora,James,193,2,Tanger-Med
Siegmund,Linda,Fred,206,2,Tanger-Med
Gellert,Louis,Deborah,111,3,NingboZhoushan
Miller,Charles,Lindsay,400,0,Tanjung-Pelepas
Zordan,Matthew,Teddy,316,1,GuangzhouHarbor
Decker,Christopher,Arlene,431,2,Mundra
Robinson,Laura,William,480,1,Ho-Chi-Minh
Mayo,Frances,Elisabeth,187,3,Dalian
