Christian,Betty,Christopher,480,0,Fuzhou
Bade,Helen,Dena,302,2,Tanjung-Pelepas
Mcfarland,Carolyn,Kathryn,203,2,Mundra
Mears,Laura,Charles,378,1,Algeciras
Waddell,Raymond,Patricia,102,1,Hanshin
Smith,Danny,Marlon,179,1,Xiamen
Mansell,Peggy,Francis,174,2,Dongguan
Bindel,Nancy,Joseph,347,0,GuangzhouHarbor
Rizzio,Miles,Jack,473,3,Savannah
Leonard,Dianna,Kenneth,375,1,Keihin
Weyrick,Sarah,Antoine,491,3,Jeddah
Segura,Jessica,Jamison,398,3,Bremen
Richardson,Jose,Kenneth,307,0,Los-Angeles
Mcconnell,Thomas,Valerie,111,3,Manila
Ramirez,Renee,Alexis,148,1,NingboZhoushan
Tessitore,Warren,Bobbi,227,2,Yingkou
Labelle,Ronnie,Arthur,488,2,Jebel
Mcdonald,Henry,Hugh,169,0,Tanger-Med
Ross,Ruth,Tracey,175,0,Hanshin
Sanders,Jeanne,Richard,224,0,Shenzhen
Castle,Rebecca,Christopher,103,0,Tianjin
Morrissette,Patsy,Joanie,369,2,NingboZhoushan
Lockwood,Richard,Don,153,3,Shenzhen
Brown,Jessica,Colleen,123,0,Laem-Chabang
Morgan,James,Cecelia,171,1,Salalah
Bailey,Maria,William,354,1,Dongguan
Vega,Jay,Douglas,461,3,NingboZhoushan
Devito,Maria,Edward,232,0,Tanjung-Priok
Beers,Ophelia,William,253,2,Colombo
Zwiebel,Marcus,Rosa,137,1,Colombo
Hawkins,Daniel,Wilma,273,1,Barcelona
Johnson,Kristin,John,167,3,Dalian
Coleman,Samantha,Daniel,241,3,Piraeus
Kostiuk,Ronald,Jean,416,2,Shenzhen
Mcdaniel,Jack,Henry,335,1,Lianyunguang
Banks,Tonya,Barbara,214,2,Xiamen
Ensor,Larry,Marlin,104,2,Rotterdam
Mutch,John,Joshua,376,2,Salalah
Gonzalez,Joshua,David,207,0,Tokyo
Pitts,Bruce,Matthew,317,3,Marsaxlokk
Griswold,Fred,Marion,124,2,Colombo
Young,Dina,Patricia,480,2,Lianyunguang
Mack,William,Shannon,152,2,Singapore
Donovan,Lawrence,Ilana,457,1,Tanjung-Pelepas
Kelly,Laura,Kim,361,1,Antwerp
Ruiz,Simonne,Mary,461,3,Jeddah
Mccrossen,Janet,Micheal,182,1,Manila
Park,Barbara,John,258,2,Piraeus
Mills,Steven,Ashley,327,2,Savannah
Comfort,George,Willie,419,0,Xiamen
Abel,Laverne,Miriam,301,1,Antwerp
Huff,Steve,Ann,371,3,Singapore
Goan,Violeta,Sally,347,2,Busan
Martin,Sharon,Celena,355,2,Fuzhou
Pimentel,Gail,Don,393,0,NingboZhoushan
Carter,Jeremy,Edwin,265,0,Mundra
Lipsey,Susan,Mary,138,1,Jawarharlal-Nehru
Baker,Charles,Timothy,166,2,Savannah
Harrell,Jerry,Kurt,239,1,Tanjung-Priok
Arnold,Ken,Rick,424,3,Colombo
Cross,Jessica,Eugene,258,3,HongKong
Wells,Cheryl,John,136,3,Dalian
Lawrence,Andrew,Heidi,403,3,Qingdao
Walker,Salvatore,Heather,466,3,Los-Angeles
Decker,Lisa,Bernard,163,3,Piraeus
Fitzgerald,Mary,Christy,462,2,Colon
Mcleod,Woodrow,Dayna,492,0,Marsaxlokk
Longoria,Annette,Edith,169,3,Ho-Chi-Minh
Bevan,Dorothy,Jenny,316,3,Salalah
Goodson,Heather,Gary,460,0,Dalian
Conrad,Ronald,Eleanor,250,0,Lianyunguang
Fitch,Michelle,Gordon,425,1,Long-Beach
Taylor,Shirley,Nancy,225,0,Bremen
Dathe,Lorilee,Louise,305,0,Tianjin
