Titus,Dave,Raymond,258,1,New-Jersey
Abdullah,Jean,William,328,0,Kaohsiung
Keith,Martha,Michael,381,0,Felixstowe
Backes,Thomas,Leroy,496,3,HongKong
Smith,Mary,John,500,0,Tokyo
Medley,Charles,Kenneth,121,1,HongKong
Aguilar,Kristy,Johnny,420,3,Tokyo
Harper,Graciela,Marcia,365,0,NingboZhoushan
Miller,James,Arlene,269,3,Ho-Chi-Minh
Fettig,Christine,Diane,199,1,Los-Angeles
Torres,Carl,Bonnie,326,2,Jawarharlal-Nehru
Chavis,Adam,Betty,301,3,Antwerp
Ivey,Dana,Kristen,409,2,Bremen
Anderson,Robert,Jason,134,2,Klang
Potolsky,Bill,John,428,3,Barcelona
Beckham,Rebecca,Sandra,443,2,Jawarharlal-Nehru
Essex,Wilhelmina,Robert,204,1,Colon
Lang,Elizabeth,Nell,378,3,Tianjin
Wyman,Colin,Mary,449,3,Xiamen
Olney,Joseph,Angelina,118,3,Santos
Wilson,Byron,Ana,378,0,Laem-Chabang
Browning,James,Dwight,370,3,Hamburg
Audet,David,Isabel,464,0,Dalian
Rutherford,Arnoldo,Theresa,476,2,Laem-Chabang
Kimball,Chelsey,Alexander,280,0,Kaohsiung
Sand,Mary,Martha,437,1,Dongguan
Robinson,James,Thomas,327,0,Algeciras
Rosenbaum,Sammie,Gail,281,1,Laem-Chabang
Blackwell,Jared,Karen,225,2,Dalian
Norman,Richard,Christina,436,1,Bremen
Sultemeier,Joseph,Allen,384,2,Dongguan
Miller,Pamela,Hillary,354,1,Piraeus
Zook,John,Michelle,330,1,Jawarharlal-Nehru
Porath,Wanda,Brittany,407,0,Klang
Mackenzie,Robert,Joseph,439,0,Tanger-Med
Cotney,Walter,Henry,188,3,Yingkou
Flowers,Kim,Eleanor,418,3,Qingdao
Womer,Jack,Gordon,242,2,Cai
Anderson,Terry,Corrine,449,2,Shanghai
Runyan,Jennifer,Young,111,2,Colombo
Everhart,Rhonda,Lois,265,1,Rizhao
Hall,Laura,Darrell,465,3,Busan
Davis,Stacey,George,276,1,Marsaxlokk
Jackson,Joan,Apryl,268,1,Savannah
Darden,Vanessa,Maura,377,2,Antwerp
Boyer,Richard,Michel,500,3,Yingkou
Rick,Addie,Nathan,118,2,NingboZhoushan
Martin,Sandra,Rosario,279,3,Xiamen
Werner,Mary,Julie,139,2,Dongguan
Vercher,Kimberly,Rosa,300,2,Colombo
Schieber,Margaret,Edward,365,2,Hamburg
Imperial,Mary,Boyd,153,3,Bremen
Simmons,Edward,Angela,481,1,Singapore
Bisono,Mabel,Li,211,2,Shanghai
Leblond,Gloria,Angela,233,0,Ho-Chi-Minh
Sickler,Chris,Alfred,392,3,Kaohsiung
Duncan,Javier,Gregory,335,1,Kaohsiung
Rodriguez,Tyrone,Marcelina,300,3,Shanghai
Potter,Leann,Jim,306,3,Shenzhen
Vines,Willie,Cheri,158,0,Fuzhou
Tolliver,Mary,Roger,156,2,Los-Angeles
Hunnings,Nicholas,Paul,404,2,Rotterdam
Vela,Jeffrey,Jonathan,307,0,Hanshin
Peterson,Kenneth,Sean,280,0,Jebel
Smith,John,Reid,169,0,Yingkou
Conrad,John,Terry,299,2,Dalian
Kelly,Tammie,James,274,1,Salalah
Wilson,Larry,Thomas,469,2,Kaohsiung
Cloud,Marie,Shelly,427,3,Santos
Thomas,Guadalupe,Ryan,163,2,Singapore
Kearney,Ernest,Melvin,160,3,Tanjung-Pelepas
Williams,Charles,Harry,343,1,Tianjin
Glaus,Janet,Lynda,144,1,Singapore
Crockett,Teresa,Dawn,318,0,Jawarharlal-Nehru
Montelongo,Kyong,Lynne,180,0,Tanger-Med
Murray,Andrew,Margaret,241,0,Jawarharlal-Nehru
Schoenthal,Frank,Sylvia,420,0,Mundra
Lawrence,Patricia,Cynthia,170,3,New-Jersey
Rossi,Carol,Veronica,422,0,Antwerp
Bunker,Angela,David,106,3,Jebel
Donaldson,Mary,Roy,357,3,Shanghai
Everhart,Andrew,Nannette,241,3,Savannah
Gilbertson,Geneva,Joseph,488,3,GuangzhouHarbor
Will,William,Alison,250,2,Colombo
Leung,Sherry,Charles,393,0,Tokyo
Tucker,Regina,Brandy,190,1,Busan
Rios,Roberta,Shelley,215,3,Ho-Chi-Minh
Santos,Garth,John,337,2,Savannah
Magee,Billy,Henry,367,1,Rizhao
Flickinger,Paul,John,373,0,Marsaxlokk
Christ,Elizabeth,Richard,416,1,Savannah
Quiros,Lois,David,131,3,Ho-Chi-Minh
Chase,Boyd,Bridget,226,1,New-Jersey
Marquez,Robert,Peter,494,3,Felixstowe
Weese,David,David,343,0,Busan
Lane,Jessica,Paige,458,2,New-Jersey
Lipson,Mary,Jorge,488,0,HongKong
Montgomery,Darcey,Maria,417,2,Shenzhen
Yeatts,Charles,Ester,480,2,Hanshin
Ramos,Melanie,Christie,190,1,Bremen
Stephens,Dona,Sarah,296,1,Antwerp
Howard,Deborah,Anthony,340,2,Colon
Calais,Susan,Henry,365,1,Los-Angeles
Hawley,Joan,Joseph,317,0,Dalian
Lyons,Maurice,Maria,119,1,Manila
Salazar,Christine,Albert,372,2,Ho-Chi-Minh
Adams,Michele,Alicia,368,0,Dalian
Zelaya,Ilona,Donna,204,2,Los-Angeles
Spurlock,Kenneth,Jackie,125,3,Shanghai
Francis,Cheryl,Juan,299,0,Marsaxlokk
